t	y	t0	t1	sd	sd_label	l_t
28.22110552763819	0.7777777777777777	0	48	9	sd=9	-3.0651080961260684
28.22110552763819	0.7777777777777777	0	48	12	sd=12	-2.4826264796840283
28.22110552763819	0.8888888888888888	0	12	1	sd=1	-8.554039568136027
28.22110552763819	0.8888888888888888	0	12	3	sd=3	-5.3396404363323065
28.22110552763819	0.8888888888888888	0	12	6	sd=6	-3.5051714452170755
28.22110552763819	0.8888888888888888	0	12	9	sd=9	-2.622384512578312
28.22110552763819	0.8888888888888888	0	12	12	sd=12	-2.1260288824828604
28.22110552763819	0.8888888888888888	0	20	1	sd=1	-6.770536951733641
28.22110552763819	0.8888888888888888	0	20	3	sd=3	-3.7539493102096877
28.22110552763819	0.8888888888888888	0	20	6	sd=6	-2.3374162771796607
28.22110552763819	0.8888888888888888	0	20	9	sd=9	-1.800916089805133
28.22110552763819	0.8888888888888888	0	20	12	sd=12	-1.5417734741001263
28.22110552763819	0.8888888888888888	0	28	1	sd=1	-2.070170767320444
28.22110552763819	0.8888888888888888	0	28	3	sd=3	-1.6786901202552342
28.22110552763819	0.8888888888888888	0	28	6	sd=6	-1.4556294209990717
28.22110552763819	0.8888888888888888	0	28	9	sd=9	-1.3364065819299666
28.22110552763819	0.8888888888888888	0	28	12	sd=12	-1.2609220895835227
28.22110552763819	0.8888888888888888	0	36	1	sd=1	-6.6275690204298305
28.22110552763819	0.8888888888888888	0	36	3	sd=3	-3.6388997504595006
28.22110552763819	0.8888888888888888	0	36	6	sd=6	-2.2680591282094738
28.22110552763819	0.8888888888888888	0	36	9	sd=9	-1.7591790732978274
28.22110552763819	0.8888888888888888	0	36	12	sd=12	-1.5149756237523104
28.22110552763819	0.8888888888888888	0	48	1	sd=1	-9.079548391427686
28.22110552763819	0.8888888888888888	0	48	3	sd=3	-5.840198628266473
28.22110552763819	0.8888888888888888	0	48	6	sd=6	-3.9367282436562254
28.22110552763819	0.8888888888888888	0	48	9	sd=9	-2.97351320854095
28.22110552763819	0.8888888888888888	0	48	12	sd=12	-2.404645144381358
28.22110552763819	1	0	12	1	sd=1	-8.370297958296176
28.22110552763819	1	0	12	3	sd=3	-5.162358325205796
28.22110552763819	1	0	12	6	sd=6	-3.346473695264756
28.22110552763819	1	0	12	9	sd=9	-2.486898537997864
28.22110552763819	1	0	12	12	sd=12	-2.013220514442878
28.22110552763819	1	0	20	1	sd=1	-6.363857514843492
28.22110552763819	1	0	20	3	sd=3	-3.378455808317849
28.22110552763819	1	0	20	6	sd=6	-2.032749131222664
28.22110552763819	1	0	20	9	sd=9	-1.5627465623780372
28.22110552763819	1	0	20	12	sd=12	-1.355933180012302
28.22110552763819	1	0	28	1	sd=1	-1.075945557378645
28.22110552763819	1	0	28	3	sd=3	-1.0437892196190885
28.22110552763819	1	0	28	6	sd=6	-1.0407389180195012
28.22110552763819	1	0	28	9	sd=9	-1.0401733660184753
28.22110552763819	1	0	28	12	sd=12	-1.039975372431123
28.22110552763819	1	0	36	1	sd=1	-6.203018592126705
28.22110552763819	1	0	36	3	sd=3	-3.2490250535988885
28.22110552763819	1	0	36	6	sd=6	-1.9547223386312036
28.22110552763819	1	0	36	9	sd=9	-1.5157924188073184
28.22110552763819	1	0	36	12	sd=12	-1.325785598371009
28.22110552763819	1	0	48	1	sd=1	-8.961495384499292
28.22110552763819	1	0	48	3	sd=3	-5.725486291131731
28.22110552763819	1	0	48	6	sd=6	-3.8319750935087997
28.22110552763819	1	0	48	9	sd=9	-2.8819183209558314
28.22110552763819	1	0	48	12	sd=12	-2.3266638090786875
28.462311557788944	0	0	12	1	sd=1	-10.04944110012764
28.462311557788944	0	0	12	3	sd=3	-6.7828697727917975
28.462311557788944	0	0	12	6	sd=6	-4.798185140914454
28.462311557788944	0	0	12	9	sd=9	-3.72751919341151
28.462311557788944	0	0	12	12	sd=12	-3.0472894323263704
28.462311557788944	0	0	20	1	sd=1	-10.04944110012764
28.462311557788944	0	0	20	3	sd=3	-6.7828697727917975
28.462311557788944	0	0	20	6	sd=6	-4.798185140914454
28.462311557788944	0	0	20	9	sd=9	-3.72751919341151
28.462311557788944	0	0	20	12	sd=12	-3.0472894323263704
28.462311557788944	0	0	28	1	sd=1	-10.04944110012764
28.462311557788944	0	0	28	3	sd=3	-6.7828697727917975
28.462311557788944	0	0	28	6	sd=6	-4.798185140914454
28.462311557788944	0	0	28	9	sd=9	-3.72751919341151
28.462311557788944	0	0	28	12	sd=12	-3.0472894323263704
28.462311557788944	0	0	36	1	sd=1	-10.04944110012764
28.462311557788944	0	0	36	3	sd=3	-6.7828697727917975
28.462311557788944	0	0	36	6	sd=6	-4.798185140914454
28.462311557788944	0	0	36	9	sd=9	-3.72751919341151
28.462311557788944	0	0	36	12	sd=12	-3.0472894323263704
28.462311557788944	0	0	48	1	sd=1	-10.04944110012764
28.462311557788944	0	0	48	3	sd=3	-6.7828697727917975
28.462311557788944	0	0	48	6	sd=6	-4.798185140914454
28.462311557788944	0	0	48	9	sd=9	-3.72751919341151
28.462311557788944	0	0	48	12	sd=12	-3.0472894323263704
28.462311557788944	0.1111111111111111	0	12	1	sd=1	-9.867753201213926
28.462311557788944	0.1111111111111111	0	12	3	sd=3	-6.607422369204442
28.462311557788944	0.1111111111111111	0	12	6	sd=6	-4.640759119050642
28.462311557788944	0.1111111111111111	0	12	9	sd=9	-3.5927347875266005
28.462311557788944	0.1111111111111111	0	12	12	sd=12	-2.9347600428480587
28.462311557788944	0.1111111111111111	0	20	1	sd=1	-9.649301637647433
28.462311557788944	0.1111111111111111	0	20	3	sd=3	-6.412259299775471
28.462311557788944	0.1111111111111111	0	20	6	sd=6	-4.495651349524581
28.462311557788944	0.1111111111111111	0	20	9	sd=9	-3.489884889539294
28.462311557788944	0.1111111111111111	0	20	12	sd=12	-2.861236518433561
28.462311557788944	0.1111111111111111	0	28	1	sd=1	-9.065283161521982
28.462311557788944	0.1111111111111111	0	28	3	sd=3	-6.14670944855705
28.462311557788944	0.1111111111111111	0	28	6	sd=6	-4.381072005746961
28.462311557788944	0.1111111111111111	0	28	9	sd=9	-3.4290946681756824
28.462311557788944	0.1111111111111111	0	28	12	sd=12	-2.8243498893300565
28.462311557788944	0.1111111111111111	0	36	1	sd=1	-9.61190763814007
28.462311557788944	0.1111111111111111	0	36	3	sd=3	-6.38218710475689
28.462311557788944	0.1111111111111111	0	36	6	sd=6	-4.477532106999996
28.462311557788944	0.1111111111111111	0	36	9	sd=9	-3.4789813030440033
28.462311557788944	0.1111111111111111	0	36	12	sd=12	-2.854235019018441
28.462311557788944	0.1111111111111111	0	48	1	sd=1	-9.924489271576123
28.462311557788944	0.1111111111111111	0	48	3	sd=3	-6.661474725987942
28.462311557788944	0.1111111111111111	0	48	6	sd=6	-4.687380813186526
28.462311557788944	0.1111111111111111	0	48	9	sd=9	-3.6306816589663375
28.462311557788944	0.1111111111111111	0	48	12	sd=12	-2.9648764360942863
28.462311557788944	0.2222222222222222	0	12	1	sd=1	-9.68606530230021
28.462311557788944	0.2222222222222222	0	12	3	sd=3	-6.431974965617087
28.462311557788944	0.2222222222222222	0	12	6	sd=6	-4.483333097186831
28.462311557788944	0.2222222222222222	0	12	9	sd=9	-3.457950381641691
28.462311557788944	0.2222222222222222	0	12	12	sd=12	-2.8222306533697474
28.462311557788944	0.2222222222222222	0	20	1	sd=1	-9.249162175167225
28.462311557788944	0.2222222222222222	0	20	3	sd=3	-6.041648826759146
28.462311557788944	0.2222222222222222	0	20	6	sd=6	-4.193117558134709
28.462311557788944	0.2222222222222222	0	20	9	sd=9	-3.2522505856670785
28.462311557788944	0.2222222222222222	0	20	12	sd=12	-2.6751836045407518
28.462311557788944	0.2222222222222222	0	28	1	sd=1	-8.081125222916327
28.462311557788944	0.2222222222222222	0	28	3	sd=3	-5.510549124322304
28.462311557788944	0.2222222222222222	0	28	6	sd=6	-3.9639588705794693
28.462311557788944	0.2222222222222222	0	28	9	sd=9	-3.130670142939856
28.462311557788944	0.2222222222222222	0	28	12	sd=12	-2.6014103463337426
28.462311557788944	0.2222222222222222	0	36	1	sd=1	-9.174374176152497
28.462311557788944	0.2222222222222222	0	36	3	sd=3	-5.981504436721984
28.462311557788944	0.2222222222222222	0	36	6	sd=6	-4.156879073085538
28.462311557788944	0.2222222222222222	0	36	9	sd=9	-3.2304434126764967
28.462311557788944	0.2222222222222222	0	36	12	sd=12	-2.6611806057105127
28.462311557788944	0.2222222222222222	0	48	1	sd=1	-9.799537443024606
28.462311557788944	0.2222222222222222	0	48	3	sd=3	-6.540079679184086
28.462311557788944	0.2222222222222222	0	48	6	sd=6	-4.5765764854586
28.462311557788944	0.2222222222222222	0	48	9	sd=9	-3.5338441245211656
28.462311557788944	0.2222222222222222	0	48	12	sd=12	-2.882463439862202
28.462311557788944	0.3333333333333333	0	12	1	sd=1	-9.504377403386496
28.462311557788944	0.3333333333333333	0	12	3	sd=3	-6.256527562029731
28.462311557788944	0.3333333333333333	0	12	6	sd=6	-4.32590707532302
28.462311557788944	0.3333333333333333	0	12	9	sd=9	-3.323165975756782
28.462311557788944	0.3333333333333333	0	12	12	sd=12	-2.7097012638914357
28.462311557788944	0.3333333333333333	0	20	1	sd=1	-8.849022712687017
28.462311557788944	0.3333333333333333	0	20	3	sd=3	-5.671038353742819
28.462311557788944	0.3333333333333333	0	20	6	sd=6	-3.8905837667448377
28.462311557788944	0.3333333333333333	0	20	9	sd=9	-3.014616281794863
28.462311557788944	0.3333333333333333	0	20	12	sd=12	-2.4891306906479422
28.462311557788944	0.3333333333333333	0	28	1	sd=1	-7.09696728431067
28.462311557788944	0.3333333333333333	0	28	3	sd=3	-4.874388800087556
28.462311557788944	0.3333333333333333	0	28	6	sd=6	-3.546845735411977
28.462311557788944	0.3333333333333333	0	28	9	sd=9	-2.8322456177040287
28.462311557788944	0.3333333333333333	0	28	12	sd=12	-2.3784708033374287
28.462311557788944	0.3333333333333333	0	36	1	sd=1	-8.736840714164927
28.462311557788944	0.3333333333333333	0	36	3	sd=3	-5.580821768687077
28.462311557788944	0.3333333333333333	0	36	6	sd=6	-3.83622603917108
28.462311557788944	0.3333333333333333	0	36	9	sd=9	-2.9819055223089905
28.462311557788944	0.3333333333333333	0	36	12	sd=12	-2.4681261924025835
28.462311557788944	0.3333333333333333	0	48	1	sd=1	-9.67458561447309
28.462311557788944	0.3333333333333333	0	48	3	sd=3	-6.418684632380231
28.462311557788944	0.3333333333333333	0	48	6	sd=6	-4.465772157730672
28.462311557788944	0.3333333333333333	0	48	9	sd=9	-3.4370065900759936
28.462311557788944	0.3333333333333333	0	48	12	sd=12	-2.800050443630118
28.462311557788944	0.4444444444444444	0	12	1	sd=1	-9.32268950447278
28.462311557788944	0.4444444444444444	0	12	3	sd=3	-6.081080158442376
28.462311557788944	0.4444444444444444	0	12	6	sd=6	-4.1684810534592085
28.462311557788944	0.4444444444444444	0	12	9	sd=9	-3.188381569871872
28.462311557788944	0.4444444444444444	0	12	12	sd=12	-2.5971718744131245
28.462311557788944	0.4444444444444444	0	20	1	sd=1	-8.44888325020681
28.462311557788944	0.4444444444444444	0	20	3	sd=3	-5.300427880726493
28.462311557788944	0.4444444444444444	0	20	6	sd=6	-3.5880499753549655
28.462311557788944	0.4444444444444444	0	20	9	sd=9	-2.7769819779226474
28.462311557788944	0.4444444444444444	0	20	12	sd=12	-2.3030777767551323
28.462311557788944	0.4444444444444444	0	28	1	sd=1	-6.112809345705013
28.462311557788944	0.4444444444444444	0	28	3	sd=3	-4.238228475852809
28.462311557788944	0.4444444444444444	0	28	6	sd=6	-3.129732600244485
28.462311557788944	0.4444444444444444	0	28	9	sd=9	-2.533821092468201
28.462311557788944	0.4444444444444444	0	28	12	sd=12	-2.1555312603411143
28.462311557788944	0.4444444444444444	0	36	1	sd=1	-8.299307252177355
28.462311557788944	0.4444444444444444	0	36	3	sd=3	-5.18013910065217
28.462311557788944	0.4444444444444444	0	36	6	sd=6	-3.5155730052566225
28.462311557788944	0.4444444444444444	0	36	9	sd=9	-2.7333676319414835
28.462311557788944	0.4444444444444444	0	36	12	sd=12	-2.275071779094654
28.462311557788944	0.4444444444444444	0	48	1	sd=1	-9.549633785921571
28.462311557788944	0.4444444444444444	0	48	3	sd=3	-6.297289585576374
28.462311557788944	0.4444444444444444	0	48	6	sd=6	-4.354967830002746
28.462311557788944	0.4444444444444444	0	48	9	sd=9	-3.3401690556308212
28.462311557788944	0.4444444444444444	0	48	12	sd=12	-2.717637447398034
28.462311557788944	0.5555555555555556	0	12	1	sd=1	-9.141001605559069
28.462311557788944	0.5555555555555556	0	12	3	sd=3	-5.90563275485502
28.462311557788944	0.5555555555555556	0	12	6	sd=6	-4.011055031595397
28.462311557788944	0.5555555555555556	0	12	9	sd=9	-3.0535971639869626
28.462311557788944	0.5555555555555556	0	12	12	sd=12	-2.4846424849348128
28.462311557788944	0.5555555555555556	0	20	1	sd=1	-8.048743787726602
28.462311557788944	0.5555555555555556	0	20	3	sd=3	-4.929817407710167
28.462311557788944	0.5555555555555556	0	20	6	sd=6	-3.2855161839650933
28.462311557788944	0.5555555555555556	0	20	9	sd=9	-2.5393476740504317
28.462311557788944	0.5555555555555556	0	20	12	sd=12	-2.1170248628623227
28.462311557788944	0.5555555555555556	0	28	1	sd=1	-5.128651407099357
28.462311557788944	0.5555555555555556	0	28	3	sd=3	-3.6020681516180613
28.462311557788944	0.5555555555555556	0	28	6	sd=6	-2.712619465076992
28.462311557788944	0.5555555555555556	0	28	9	sd=9	-2.2353965672323737
28.462311557788944	0.5555555555555556	0	28	12	sd=12	-1.9325917173448002
28.462311557788944	0.5555555555555556	0	36	1	sd=1	-7.861773790189785
28.462311557788944	0.5555555555555556	0	36	3	sd=3	-4.779456432617263
28.462311557788944	0.5555555555555556	0	36	6	sd=6	-3.1949199713421645
28.462311557788944	0.5555555555555556	0	36	9	sd=9	-2.4848297415739764
28.462311557788944	0.5555555555555556	0	36	12	sd=12	-2.082017365786725
28.462311557788944	0.5555555555555556	0	48	1	sd=1	-9.424681957370055
28.462311557788944	0.5555555555555556	0	48	3	sd=3	-6.175894538772519
28.462311557788944	0.5555555555555556	0	48	6	sd=6	-4.2441635022748185
28.462311557788944	0.5555555555555556	0	48	9	sd=9	-3.2433315211856484
28.462311557788944	0.5555555555555556	0	48	12	sd=12	-2.63522445116595
28.462311557788944	0.6666666666666666	0	12	1	sd=1	-8.959313706645354
28.462311557788944	0.6666666666666666	0	12	3	sd=3	-5.730185351267665
28.462311557788944	0.6666666666666666	0	12	6	sd=6	-3.853629009731586
28.462311557788944	0.6666666666666666	0	12	9	sd=9	-2.918812758102053
28.462311557788944	0.6666666666666666	0	12	12	sd=12	-2.372113095456501
28.462311557788944	0.6666666666666666	0	20	1	sd=1	-7.648604325246395
28.462311557788944	0.6666666666666666	0	20	3	sd=3	-4.55920693469384
28.462311557788944	0.6666666666666666	0	20	6	sd=6	-2.982982392575221
28.462311557788944	0.6666666666666666	0	20	9	sd=9	-2.301713370178216
28.462311557788944	0.6666666666666666	0	20	12	sd=12	-1.9309719489695136
28.462311557788944	0.6666666666666666	0	28	1	sd=1	-4.144493468493701
28.462311557788944	0.6666666666666666	0	28	3	sd=3	-2.9659078273833144
28.462311557788944	0.6666666666666666	0	28	6	sd=6	-2.2955063299095
28.462311557788944	0.6666666666666666	0	28	9	sd=9	-1.9369720419965468
28.462311557788944	0.6666666666666666	0	28	12	sd=12	-1.7096521743484863
28.462311557788944	0.6666666666666666	0	36	1	sd=1	-7.424240328202214
28.462311557788944	0.6666666666666666	0	36	3	sd=3	-4.3787737645823555
28.462311557788944	0.6666666666666666	0	36	6	sd=6	-2.8742669374277066
28.462311557788944	0.6666666666666666	0	36	9	sd=9	-2.2362918512064702
28.462311557788944	0.6666666666666666	0	36	12	sd=12	-1.888962952478796
28.462311557788944	0.6666666666666666	0	48	1	sd=1	-9.299730128818538
28.462311557788944	0.6666666666666666	0	48	3	sd=3	-6.054499491968663
28.462311557788944	0.6666666666666666	0	48	6	sd=6	-4.133359174546891
28.462311557788944	0.6666666666666666	0	48	9	sd=9	-3.1464939867404764
28.462311557788944	0.6666666666666666	0	48	12	sd=12	-2.552811454933866
28.462311557788944	0.7777777777777777	0	12	1	sd=1	-8.777625807731638
28.462311557788944	0.7777777777777777	0	12	3	sd=3	-5.55473794768031
28.462311557788944	0.7777777777777777	0	12	6	sd=6	-3.6962029878677747
28.462311557788944	0.7777777777777777	0	12	9	sd=9	-2.7840283522171436
28.462311557788944	0.7777777777777777	0	12	12	sd=12	-2.25958370597819
28.462311557788944	0.7777777777777777	0	20	1	sd=1	-7.248464862766188
28.462311557788944	0.7777777777777777	0	20	3	sd=3	-4.188596461677514
28.462311557788944	0.7777777777777777	0	20	6	sd=6	-2.6804486011853497
28.462311557788944	0.7777777777777777	0	20	9	sd=9	-2.0640790663060002
28.462311557788944	0.7777777777777777	0	20	12	sd=12	-1.744919035076704
28.462311557788944	0.7777777777777777	0	28	1	sd=1	-3.160335529888045
28.462311557788944	0.7777777777777777	0	28	3	sd=3	-2.3297475031485675
28.462311557788944	0.7777777777777777	0	28	6	sd=6	-1.8783931947420085
28.462311557788944	0.7777777777777777	0	28	9	sd=9	-1.6385475167607195
28.462311557788944	0.7777777777777777	0	28	12	sd=12	-1.4867126313521724
28.462311557788944	0.7777777777777777	0	36	1	sd=1	-6.986706866214643
28.462311557788944	0.7777777777777777	0	36	3	sd=3	-3.9780910965474483
28.462311557788944	0.7777777777777777	0	36	6	sd=6	-2.553613903513249
28.462311557788944	0.7777777777777777	0	36	9	sd=9	-1.9877539608389636
28.462311557788944	0.7777777777777777	0	36	12	sd=12	-1.6959085391708673
28.462311557788944	0.7777777777777777	0	48	1	sd=1	-9.174778300267022
28.462311557788944	0.7777777777777777	0	48	3	sd=3	-5.9331044451648065
28.462311557788944	0.7777777777777777	0	48	6	sd=6	-4.022554846818965
28.462311557788944	0.7777777777777777	0	48	9	sd=9	-3.049656452295304
28.462311557788944	0.7777777777777777	0	48	12	sd=12	-2.4703984587017818
28.462311557788944	0.8888888888888888	0	12	1	sd=1	-8.595937908817923
28.462311557788944	0.8888888888888888	0	12	3	sd=3	-5.379290544092955
28.462311557788944	0.8888888888888888	0	12	6	sd=6	-3.538776966003964
28.462311557788944	0.8888888888888888	0	12	9	sd=9	-2.649243946332234
28.462311557788944	0.8888888888888888	0	12	12	sd=12	-2.1470543164998785
28.462311557788944	0.8888888888888888	0	20	1	sd=1	-6.848325400285981
28.462311557788944	0.8888888888888888	0	20	3	sd=3	-3.817985988661188
28.462311557788944	0.8888888888888888	0	20	6	sd=6	-2.3779148097954774
28.462311557788944	0.8888888888888888	0	20	9	sd=9	-1.8264447624337845
28.462311557788944	0.8888888888888888	0	20	12	sd=12	-1.5588661211838946
28.462311557788944	0.8888888888888888	0	28	1	sd=1	-2.1761775912823884
28.462311557788944	0.8888888888888888	0	28	3	sd=3	-1.6935871789138202
28.462311557788944	0.8888888888888888	0	28	6	sd=6	-1.461280059574516
28.462311557788944	0.8888888888888888	0	28	9	sd=9	-1.3401229915248922
28.462311557788944	0.8888888888888888	0	28	12	sd=12	-1.2637730883558582
28.462311557788944	0.8888888888888888	0	36	1	sd=1	-6.549173404227073
28.462311557788944	0.8888888888888888	0	36	3	sd=3	-3.577408428512541
28.462311557788944	0.8888888888888888	0	36	6	sd=6	-2.232960869598791
28.462311557788944	0.8888888888888888	0	36	9	sd=9	-1.7392160704714568
28.462311557788944	0.8888888888888888	0	36	12	sd=12	-1.502854125862938
28.462311557788944	0.8888888888888888	0	48	1	sd=1	-9.049826471715505
28.462311557788944	0.8888888888888888	0	48	3	sd=3	-5.811709398360951
28.462311557788944	0.8888888888888888	0	48	6	sd=6	-3.9117505190910378
28.462311557788944	0.8888888888888888	0	48	9	sd=9	-2.9528189178501316
28.462311557788944	0.8888888888888888	0	48	12	sd=12	-2.3879854624696977
28.462311557788944	1	0	12	1	sd=1	-8.41425000990421
28.462311557788944	1	0	12	3	sd=3	-5.203843140505599
28.462311557788944	1	0	12	6	sd=6	-3.381350944140152
28.462311557788944	1	0	12	9	sd=9	-2.5144595404473247
28.462311557788944	1	0	12	12	sd=12	-2.034524927021567
28.462311557788944	1	0	20	1	sd=1	-6.448185937805773
28.462311557788944	1	0	20	3	sd=3	-3.447375515644862
28.462311557788944	1	0	20	6	sd=6	-2.075381018405605
28.462311557788944	1	0	20	9	sd=9	-1.5888104585615688
28.462311557788944	1	0	20	12	sd=12	-1.372813207291085
28.462311557788944	1	0	28	1	sd=1	-1.1920196526767313
28.462311557788944	1	0	28	3	sd=3	-1.0574268546790726
28.462311557788944	1	0	28	6	sd=6	-1.0441669244070235
28.462311557788944	1	0	28	9	sd=9	-1.041698466289065
28.462311557788944	1	0	28	12	sd=12	-1.040833545359544
28.462311557788944	1	0	36	1	sd=1	-6.111639942239502
28.462311557788944	1	0	36	3	sd=3	-3.176725760477634
28.462311557788944	1	0	36	6	sd=6	-1.912307835684333
28.462311557788944	1	0	36	9	sd=9	-1.49067818010395
28.462311557788944	1	0	36	12	sd=12	-1.309799712555009
28.462311557788944	1	0	48	1	sd=1	-8.924874643163989
28.462311557788944	1	0	48	3	sd=3	-5.690314351557095
28.462311557788944	1	0	48	6	sd=6	-3.8009461913631104
28.462311557788944	1	0	48	9	sd=9	-2.855981383404959
28.462311557788944	1	0	48	12	sd=12	-2.3055724662376136
28.703517587939697	0	0	12	1	sd=1	-10.074695879742364
28.703517587939697	0	0	12	3	sd=3	-6.807640604855928
28.703517587939697	0	0	12	6	sd=6	-4.821451266581182
28.703517587939697	0	0	12	9	sd=9	-3.7486463718994045
28.703517587939697	0	0	12	12	sd=12	-3.0660074669911337
28.703517587939697	0	0	20	1	sd=1	-10.074695879742364
28.703517587939697	0	0	20	3	sd=3	-6.807640604855928
28.703517587939697	0	0	20	6	sd=6	-4.821451266581182
28.703517587939697	0	0	20	9	sd=9	-3.7486463718994045
28.703517587939697	0	0	20	12	sd=12	-3.0660074669911337
28.703517587939697	0	0	28	1	sd=1	-10.074695879742364
28.703517587939697	0	0	28	3	sd=3	-6.807640604855928
28.703517587939697	0	0	28	6	sd=6	-4.821451266581182
28.703517587939697	0	0	28	9	sd=9	-3.7486463718994045
28.703517587939697	0	0	28	12	sd=12	-3.0660074669911337
28.703517587939697	0	0	36	1	sd=1	-10.074695879742364
28.703517587939697	0	0	36	3	sd=3	-6.807640604855928
28.703517587939697	0	0	36	6	sd=6	-4.821451266581182
28.703517587939697	0	0	36	9	sd=9	-3.7486463718994045
28.703517587939697	0	0	36	12	sd=12	-3.0660074669911337
28.703517587939697	0	0	48	1	sd=1	-10.074695879742364
28.703517587939697	0	0	48	3	sd=3	-6.807640604855928
28.703517587939697	0	0	48	6	sd=6	-4.821451266581182
28.703517587939697	0	0	48	9	sd=9	-3.7486463718994045
28.703517587939697	0	0	48	12	sd=12	-3.0660074669911337
28.703517587939697	0.1111111111111111	0	12	1	sd=1	-9.895015452886833
28.703517587939697	0.1111111111111111	0	12	3	sd=3	-6.633991562044475
28.703517587939697	0.1111111111111111	0	12	6	sd=6	-4.665282567810486
28.703517587939697	0.1111111111111111	0	12	9	sd=9	-3.614565562855537
28.703517587939697	0.1111111111111111	0	12	12	sd=12	-2.9537665091993652
28.703517587939697	0.1111111111111111	0	20	1	sd=1	-9.680870930058006
28.703517587939697	0.1111111111111111	0	20	3	sd=3	-6.441806107161046
28.703517587939697	0.1111111111111111	0	20	6	sd=6	-4.521069619880338
28.703517587939697	0.1111111111111111	0	20	9	sd=9	-3.511592720265993
28.703517587939697	0.1111111111111111	0	20	12	sd=12	-2.879782782069983
28.703517587939697	0.1111111111111111	0	28	1	sd=1	-9.107662472603835
28.703517587939697	0.1111111111111111	0	28	3	sd=3	-6.171281500110155
28.703517587939697	0.1111111111111111	0	28	6	sd=6	-4.402400756922522
28.703517587939697	0.1111111111111111	0	28	9	sd=9	-3.4481630566329593
28.703517587939697	0.1111111111111111	0	28	12	sd=12	-2.8411506767942445
28.703517587939697	0.1111111111111111	0	36	1	sd=1	-9.62389572487404
28.703517587939697	0.1111111111111111	0	36	3	sd=3	-6.396037928095154
28.703517587939697	0.1111111111111111	0	36	6	sd=6	-4.493518163061788
28.703517587939697	0.1111111111111111	0	36	9	sd=9	-3.495013155659959
28.703517587939697	0.1111111111111111	0	36	12	sd=12	-2.8691347711049233
28.703517587939697	0.1111111111111111	0	48	1	sd=1	-9.942818976019659
28.703517587939697	0.1111111111111111	0	48	3	sd=3	-6.679541099957355
28.703517587939697	0.1111111111111111	0	48	6	sd=6	-4.704584980689138
28.703517587939697	0.1111111111111111	0	48	9	sd=9	-3.6465650788446142
28.703517587939697	0.1111111111111111	0	48	12	sd=12	-2.979167155468045
28.703517587939697	0.2222222222222222	0	12	1	sd=1	-9.715335026031303
28.703517587939697	0.2222222222222222	0	12	3	sd=3	-6.460342519233023
28.703517587939697	0.2222222222222222	0	12	6	sd=6	-4.509113869039791
28.703517587939697	0.2222222222222222	0	12	9	sd=9	-3.4804847538116706
28.703517587939697	0.2222222222222222	0	12	12	sd=12	-2.8415255514075977
28.703517587939697	0.2222222222222222	0	20	1	sd=1	-9.28704598037365
28.703517587939697	0.2222222222222222	0	20	3	sd=3	-6.075971609466163
28.703517587939697	0.2222222222222222	0	20	6	sd=6	-4.220687973179495
28.703517587939697	0.2222222222222222	0	20	9	sd=9	-3.2745390686325813
28.703517587939697	0.2222222222222222	0	20	12	sd=12	-2.693558097148833
28.703517587939697	0.2222222222222222	0	28	1	sd=1	-8.140629065465307
28.703517587939697	0.2222222222222222	0	28	3	sd=3	-5.534922395364381
28.703517587939697	0.2222222222222222	0	28	6	sd=6	-3.9833502472638633
28.703517587939697	0.2222222222222222	0	28	9	sd=9	-3.1476797413665145
28.703517587939697	0.2222222222222222	0	28	12	sd=12	-2.6162938865973557
28.703517587939697	0.2222222222222222	0	36	1	sd=1	-9.173095570005719
28.703517587939697	0.2222222222222222	0	36	3	sd=3	-5.98443525133438
28.703517587939697	0.2222222222222222	0	36	6	sd=6	-4.165585059542395
28.703517587939697	0.2222222222222222	0	36	9	sd=9	-3.241379939420513
28.703517587939697	0.2222222222222222	0	36	12	sd=12	-2.6722620752187134
28.703517587939697	0.2222222222222222	0	48	1	sd=1	-9.810942072296955
28.703517587939697	0.2222222222222222	0	48	3	sd=3	-6.5514415950587805
28.703517587939697	0.2222222222222222	0	48	6	sd=6	-4.587718694797095
28.703517587939697	0.2222222222222222	0	48	9	sd=9	-3.5444837857898244
28.703517587939697	0.2222222222222222	0	48	12	sd=12	-2.892326843944957
28.703517587939697	0.3333333333333333	0	12	1	sd=1	-9.535654599175771
28.703517587939697	0.3333333333333333	0	12	3	sd=3	-6.28669347642157
28.703517587939697	0.3333333333333333	0	12	6	sd=6	-4.352945170269096
28.703517587939697	0.3333333333333333	0	12	9	sd=9	-3.346403944767804
28.703517587939697	0.3333333333333333	0	12	12	sd=12	-2.72928459361583
28.703517587939697	0.3333333333333333	0	20	1	sd=1	-8.893221030689293
28.703517587939697	0.3333333333333333	0	20	3	sd=3	-5.710137111771281
28.703517587939697	0.3333333333333333	0	20	6	sd=6	-3.920306326478652
28.703517587939697	0.3333333333333333	0	20	9	sd=9	-3.0374854169991696
28.703517587939697	0.3333333333333333	0	20	12	sd=12	-2.5073334122276827
28.703517587939697	0.3333333333333333	0	28	1	sd=1	-7.173595658326778
28.703517587939697	0.3333333333333333	0	28	3	sd=3	-4.898563290618608
28.703517587939697	0.3333333333333333	0	28	6	sd=6	-3.564299737605204
28.703517587939697	0.3333333333333333	0	28	9	sd=9	-2.8471964261000697
28.703517587939697	0.3333333333333333	0	28	12	sd=12	-2.391437096400467
