scale	df	condition	treatment	dose_uM	t	density	density_se	n_wells
6	2	treatment	GW4064	0.011	18	4.0851658280823585e-4	NA	3
6	2	treatment	GW4064	0.011	18.1	4.262014868716506e-4	NA	3
6	2	treatment	GW4064	0.011	18.2	4.446251371570851e-4	NA	3
6	2	treatment	GW4064	0.011	18.3	4.638162405497181e-4	NA	3
6	2	treatment	GW4064	0.011	18.400000000000002	4.8380449147182044e-4	NA	3
6	2	treatment	GW4064	0.011	18.5	5.046206075690472e-4	NA	3
6	2	treatment	GW4064	0.011	18.6	5.262963677938226e-4	NA	3
6	2	treatment	GW4064	0.011	18.7	5.48864653061012e-4	NA	3
6	2	treatment	GW4064	0.011	18.8	5.723594896498963e-4	NA	3
6	2	treatment	GW4064	0.011	18.900000000000002	5.968160955240653e-4	NA	3
6	2	treatment	GW4064	0.011	19	6.22270929735288e-4	NA	3
6	2	treatment	GW4064	0.011	19.1	6.48761745071465e-4	NA	3
6	2	treatment	GW4064	0.011	19.200000000000003	6.763276440982385e-4	NA	3
6	2	treatment	GW4064	0.011	19.3	7.050091387341867e-4	NA	3
6	2	treatment	GW4064	0.011	19.400000000000002	7.348482134840895e-4	NA	3
6	2	treatment	GW4064	0.011	19.5	7.658883924405318e-4	NA	3
6	2	treatment	GW4064	0.011	19.6	7.981748101445651e-4	NA	3
6	2	treatment	GW4064	0.011	19.700000000000003	8.317542863766253e-4	NA	3
6	2	treatment	GW4064	0.011	19.8	8.666754049257253e-4	NA	3
6	2	treatment	GW4064	0.011	19.900000000000002	9.029885963605165e-4	NA	3
6	2	treatment	GW4064	0.011	20	9.407462247983082e-4	NA	3
6	2	treatment	GW4064	0.011	20.1	9.800026786409518e-4	NA	3
6	2	treatment	GW4064	0.011	20.200000000000003	0.0010208144652130097	NA	3
6	2	treatment	GW4064	0.011	20.3	0.0010632403092079394	NA	3
6	2	treatment	GW4064	0.011	20.400000000000002	0.0011073412548130862	NA	3
6	2	treatment	GW4064	0.011	20.5	0.001153180771346131	NA	3
6	2	treatment	GW4064	0.011	20.6	0.0012008248622029274	NA	3
6	2	treatment	GW4064	0.011	20.700000000000003	0.0012503421768745118	NA	3
6	2	treatment	GW4064	0.011	20.8	0.001301804125752173	NA	3
6	2	treatment	GW4064	0.011	20.900000000000002	0.0013552849973991737	NA	3
6	2	treatment	GW4064	0.011	21	0.001410862077924973	NA	3
6	2	treatment	GW4064	0.011	21.1	0.0014686157720549872	NA	3
6	2	treatment	GW4064	0.011	21.200000000000003	0.0015286297254433429	NA	3
6	2	treatment	GW4064	0.011	21.3	0.0015909909477335017	NA	3
6	2	treatment	GW4064	0.011	21.400000000000002	0.0016557899358229594	NA	3
6	2	treatment	GW4064	0.011	21.5	0.0017231207967433103	NA	3
6	2	treatment	GW4064	0.011	21.6	0.0017930813695189657	NA	3
6	2	treatment	GW4064	0.011	21.700000000000003	0.001865773345318556	NA	3
6	2	treatment	GW4064	0.011	21.8	0.001941302385167088	NA	3
6	2	treatment	GW4064	0.011	21.900000000000002	0.0020197782344355897	NA	3
6	2	treatment	GW4064	0.011	22	0.0021013148332771243	NA	3
6	2	treatment	GW4064	0.011	22.1	0.0021860304221302477	NA	3
6	2	treatment	GW4064	0.011	22.200000000000003	0.0022740476413607427	NA	3
6	2	treatment	GW4064	0.011	22.3	0.002365493624067538	NA	3
6	2	treatment	GW4064	0.011	22.400000000000002	0.0024605000810311427	NA	3
6	2	treatment	GW4064	0.011	22.5	0.0025592033767397864	NA	3
6	2	treatment	GW4064	0.011	22.6	0.0026617445953880476	NA	3
6	2	treatment	GW4064	0.011	22.700000000000003	0.002768269595702419	NA	3
6	2	treatment	GW4064	0.011	22.8	0.002878929053416724	NA	3
6	2	treatment	GW4064	0.011	22.900000000000002	0.002993878490191112	NA	3
6	2	treatment	GW4064	0.011	23	0.003113278287743764	NA	3
6	2	treatment	GW4064	0.011	23.1	0.0032372936859524064	NA	3
6	2	treatment	GW4064	0.011	23.200000000000003	0.003366094763671709	NA	3
6	2	treatment	GW4064	0.011	23.3	0.0034998564010163004	NA	3
6	2	treatment	GW4064	0.011	23.400000000000002	0.003638758221873964	NA	3
6	2	treatment	GW4064	0.011	23.5	0.0037829845154355012	NA	3
6	2	treatment	GW4064	0.011	23.6	0.003932724135566488	NA	3
6	2	treatment	GW4064	0.011	23.700000000000003	0.004088170376902775	NA	3
6	2	treatment	GW4064	0.011	23.8	0.004249520826614859	NA	3
6	2	treatment	GW4064	0.011	23.900000000000002	0.004416977190875079	NA	3
6	2	treatment	GW4064	0.011	24	0.004590745095166083	NA	3
6	2	treatment	GW4064	0.011	24.1	0.0047710338576879814	NA	3
6	2	treatment	GW4064	0.011	24.200000000000003	0.004958056235266511	NA	3
6	2	treatment	GW4064	0.011	24.3	0.005152028141324836	NA	3
6	2	treatment	GW4064	0.011	24.400000000000002	0.00535316833566203	NA	3
6	2	treatment	GW4064	0.011	24.5	0.005561698085986015	NA	3
6	2	treatment	GW4064	0.011	24.6	0.0057778408013659565	NA	3
6	2	treatment	GW4064	0.011	24.700000000000003	0.006001821638004197	NA	3
6	2	treatment	GW4064	0.011	24.8	0.0062338670779939695	NA	3
6	2	treatment	GW4064	0.011	24.900000000000002	0.006474204481983898	NA	3
6	2	treatment	GW4064	0.011	25	0.006723061616963519	NA	3
6	2	treatment	GW4064	0.011	25.1	0.006980666160668932	NA	3
6	2	treatment	GW4064	0.011	25.200000000000003	0.007247245184404365	NA	3
6	2	treatment	GW4064	0.011	25.3	0.007523024616377189	NA	3
6	2	treatment	GW4064	0.011	25.400000000000002	0.007808228687932954	NA	3
6	2	treatment	GW4064	0.011	25.5	0.008103079365373331	NA	3
6	2	treatment	GW4064	0.011	25.6	0.008407795770306519	NA	3
6	2	treatment	GW4064	0.011	25.700000000000003	0.008722593591737559	NA	3
6	2	treatment	GW4064	0.011	25.8	0.009047684493343807	NA	3
6	2	treatment	GW4064	0.011	25.900000000000002	0.00938327551957472	NA	3
6	2	treatment	GW4064	0.011	26	0.009729568504385958	NA	3
6	2	treatment	GW4064	0.011	26.1	0.01008675948653391	NA	3
6	2	treatment	GW4064	0.011	26.200000000000003	0.010455038135446288	NA	3
6	2	treatment	GW4064	0.011	26.3	0.010834587191687233	NA	3
6	2	treatment	GW4064	0.011	26.400000000000002	0.011225581926025434	NA	3
6	2	treatment	GW4064	0.011	26.5	0.011628189620990695	NA	3
6	2	treatment	GW4064	0.011	26.6	0.012042569078671645	NA	3
6	2	treatment	GW4064	0.011	26.700000000000003	0.012468870158262115	NA	3
6	2	treatment	GW4064	0.011	26.8	0.012907233346579096	NA	3
6	2	treatment	GW4064	0.011	26.900000000000002	0.013357789364415349	NA	3
6	2	treatment	GW4064	0.011	27	0.013820658811161539	NA	3
6	2	treatment	GW4064	0.011	27.1	0.014295951849647857	NA	3
6	2	treatment	GW4064	0.011	27.200000000000003	0.014783767932613944	NA	3
6	2	treatment	GW4064	0.011	27.3	0.015284195571610624	NA	3
6	2	treatment	GW4064	0.011	27.400000000000002	0.015797312148505313	NA	3
6	2	treatment	GW4064	0.011	27.5	0.016323183769074757	NA	3
6	2	treatment	GW4064	0.011	27.6	0.016861865157473198	NA	3
6	2	treatment	GW4064	0.011	27.700000000000003	0.017413399589638518	NA	3
6	2	treatment	GW4064	0.011	27.8	0.01797781886295655	NA	3
6	2	treatment	GW4064	0.011	27.900000000000002	0.018555143298819746	NA	3
6	2	treatment	GW4064	0.011	28	0.01914538177396588	NA	3
6	2	treatment	GW4064	0.011	28.1	0.019748531775850713	NA	3
6	2	treatment	GW4064	0.011	28.200000000000003	0.02036457947665448	NA	3
6	2	treatment	GW4064	0.011	28.3	0.02099349981996625	NA	3
6	2	treatment	GW4064	0.011	28.400000000000002	0.021635256613667823	NA	3
6	2	treatment	GW4064	0.011	28.5	0.022289802622121522	NA	3
6	2	treatment	GW4064	0.011	28.6	0.02295707965040956	NA	3
6	2	treatment	GW4064	0.011	28.700000000000003	0.023637018613149197	NA	3
6	2	treatment	GW4064	0.011	28.8	0.024329539580217736	NA	3
6	2	treatment	GW4064	0.011	28.900000000000002	0.02503455179173175	NA	3
6	2	treatment	GW4064	0.011	29	0.025751953634660027	NA	3
6	2	treatment	GW4064	0.011	29.1	0.026481632573646576	NA	3
6	2	treatment	GW4064	0.011	29.200000000000003	0.02722346502892447	NA	3
6	2	treatment	GW4064	0.011	29.3	0.027977316194618157	NA	3
6	2	treatment	GW4064	0.011	29.400000000000002	0.02874303979122549	NA	3
6	2	treatment	GW4064	0.011	29.5	0.029520477746749426	NA	3
6	2	treatment	GW4064	0.011	29.6	0.03030945980166281	NA	3
6	2	treatment	GW4064	0.011	29.700000000000003	0.031109803033697637	NA	3
6	2	treatment	GW4064	0.011	29.8	0.03192131129942991	NA	3
6	2	treatment	GW4064	0.011	29.900000000000002	0.03274377459057838	NA	3
6	2	treatment	GW4064	0.011	30	0.03357696830405838	NA	3
6	2	treatment	GW4064	0.011	30.1	0.034420652425936615	NA	3
6	2	treatment	GW4064	0.011	30.200000000000003	0.035274570630674185	NA	3
6	2	treatment	GW4064	0.011	30.3	0.03613844929825111	NA	3
6	2	treatment	GW4064	0.011	30.400000000000002	0.03701199645305093	NA	3
6	2	treatment	GW4064	0.011	30.5	0.03789490062973071	NA	3
6	2	treatment	GW4064	0.011	30.6	0.038786829672536126	NA	3
6	2	treatment	GW4064	0.011	30.700000000000003	0.03968742947594389	NA	3
6	2	treatment	GW4064	0.011	30.8	0.040596322675737206	NA	3
6	2	treatment	GW4064	0.011	30.900000000000002	0.04151310730098712	NA	3
6	2	treatment	GW4064	0.011	31	0.04243735539865213	NA	3
6	2	treatment	GW4064	0.011	31.1	0.043368611643727135	NA	3
6	2	treatment	GW4064	0.011	31.200000000000003	0.044306391949082105	NA	3
6	2	treatment	GW4064	0.011	31.3	0.04525018209023605	NA	3
6	2	treatment	GW4064	0.011	31.400000000000002	0.04619943636131781	NA	3
6	2	treatment	GW4064	0.011	31.5	0.04715357627947134	NA	3
6	2	treatment	GW4064	0.011	31.6	0.04811198935575554	NA	3
6	2	treatment	GW4064	0.011	31.700000000000003	0.04907402795135783	NA	3
6	2	treatment	GW4064	0.011	31.8	0.050039008238485845	NA	3
6	2	treatment	GW4064	0.011	31.900000000000002	0.0510062092858249	NA	3
6	2	treatment	GW4064	0.011	32	0.051974872288610925	NA	3
6	2	treatment	GW4064	0.011	32.1	0.05294419996362997	NA	3
6	2	treatment	GW4064	0.011	32.2	0.05391335612919138	NA	3
6	2	treatment	GW4064	0.011	32.300000000000004	0.05488146548993603	NA	3
6	2	treatment	GW4064	0.011	32.4	0.05584761364577321	NA	3
6	2	treatment	GW4064	0.011	32.5	0.05681084734341937	NA	3
6	2	treatment	GW4064	0.011	32.6	0.0577701749880594	NA	3
6	2	treatment	GW4064	0.011	32.7	0.058724567431299814	NA	3
6	2	treatment	GW4064	0.011	32.800000000000004	0.0596729590500256	NA	3
6	2	treatment	GW4064	0.011	32.9	0.06061424912899655	NA	3
6	2	treatment	GW4064	0.011	33	0.061547303557785524	NA	3
6	2	treatment	GW4064	0.011	33.1	0.06247095685037489	NA	3
6	2	treatment	GW4064	0.011	33.2	0.06338401449299932	NA	3
6	2	treatment	GW4064	0.011	33.300000000000004	0.06428525562295388	NA	3
6	2	treatment	GW4064	0.011	33.4	0.06517343603786259	NA	3
6	2	treatment	GW4064	0.011	33.5	0.06604729153168007	NA	3
6	2	treatment	GW4064	0.011	33.6	0.0669055415499113	NA	3
6	2	treatment	GW4064	0.011	33.7	0.06774689315315184	NA	3
6	2	treatment	GW4064	0.011	33.800000000000004	0.06857004527395316	NA	3
6	2	treatment	GW4064	0.011	33.9	0.06937369324833408	NA	3
6	2	treatment	GW4064	0.011	34	0.0701565335993594	NA	3
6	2	treatment	GW4064	0.011	34.1	0.07091726904637352	NA	3
6	2	treatment	GW4064	0.011	34.2	0.07165461370975768	NA	3
6	2	treatment	GW4064	0.011	34.300000000000004	0.07236729847758376	NA	3
6	2	treatment	GW4064	0.011	34.4	0.07305407649722126	NA	3
6	2	treatment	GW4064	0.011	34.5	0.07371372875199121	NA	3
6	2	treatment	GW4064	0.011	34.6	0.07434506968026212	NA	3
6	2	treatment	GW4064	0.011	34.7	0.07494695279227223	NA	3
6	2	treatment	GW4064	0.011	34.800000000000004	0.0755182762381947	NA	3
6	2	treatment	GW4064	0.011	34.9	0.07605798827971819	NA	3
6	2	treatment	GW4064	0.011	35	0.07656509261696356	NA	3
6	2	treatment	GW4064	0.011	35.1	0.07703865352231849	NA	3
6	2	treatment	GW4064	0.011	35.2	0.07747780073361801	NA	3
6	2	treatment	GW4064	0.011	35.300000000000004	0.07788173406014141	NA	3
6	2	treatment	GW4064	0.011	35.4	0.07824972765707676	NA	3
6	2	treatment	GW4064	0.011	35.5	0.07858113392632819	NA	3
6	2	treatment	GW4064	0.011	35.6	0.07887538700498693	NA	3
6	2	treatment	GW4064	0.011	35.7	0.07913200580627229	NA	3
6	2	treatment	GW4064	0.011	35.800000000000004	0.07935059658220635	NA	3
6	2	treatment	GW4064	0.011	35.9	0.07953085498179417	NA	3
6	2	treatment	GW4064	0.011	36	0.07967256758377242	NA	3
6	2	treatment	GW4064	0.011	36.1	0.07977561288828626	NA	3
6	2	treatment	GW4064	0.011	36.2	0.07983996175756576	NA	3
6	2	treatment	GW4064	0.011	36.300000000000004	0.0798656773015148	NA	3
6	2	treatment	GW4064	0.011	36.4	0.0798529142098695	NA	3
6	2	treatment	GW4064	0.011	36.5	0.07980191753848237	NA	3
6	2	treatment	GW4064	0.011	36.6	0.07971302096295181	NA	3
6	2	treatment	GW4064	0.011	36.7	0.07958664451821511	NA	3
6	2	treatment	GW4064	0.011	36.800000000000004	0.07942329184790094	NA	3
6	2	treatment	GW4064	0.011	36.9	0.07922354699196495	NA	3
6	2	treatment	GW4064	0.011	37	0.07898807074544056	NA	3
6	2	treatment	GW4064	0.011	37.1	0.0787175966249417	NA	3
6	2	treatment	GW4064	0.011	37.2	0.07841292648271007	NA	3
6	2	treatment	GW4064	0.011	37.300000000000004	0.07807492581071347	NA	3
6	2	treatment	GW4064	0.011	37.4	0.07770451877927971	NA	3
6	2	treatment	GW4064	0.011	37.5	0.07730268305609299	NA	3
6	2	treatment	GW4064	0.011	37.6	0.07687044445229048	NA	3
6	2	treatment	GW4064	0.011	37.7	0.07640887144231903	NA	3
6	2	treatment	GW4064	0.011	37.800000000000004	0.075919069604052	NA	3
6	2	treatment	GW4064	0.011	37.9	0.0754021760243872	NA	3
6	2	treatment	GW4064	0.011	38	0.07485935371433926	NA	3
6	2	treatment	GW4064	0.011	38.1	0.07429178607542435	NA	3
6	2	treatment	GW4064	0.011	38.2	0.07370067145694452	NA	3
6	2	treatment	GW4064	0.011	38.300000000000004	0.0730872178409305	NA	3
6	2	treatment	GW4064	0.011	38.400000000000006	0.0724526376886436	NA	3
6	2	treatment	GW4064	0.011	38.5	0.07179814297911156	NA	3
6	2	treatment	GW4064	0.011	38.6	0.07112494046695093	NA	3
6	2	treatment	GW4064	0.011	38.7	0.0704342271831533	NA	3
6	2	treatment	GW4064	0.011	38.800000000000004	0.06972718619894895	NA	3
6	2	treatment	GW4064	0.011	38.900000000000006	0.069004982669372	NA	3
6	2	treatment	GW4064	0.011	39	0.06826876016964978	NA	3
6	2	treatment	GW4064	0.011	39.1	0.06751963733415378	NA	3
6	2	treatment	GW4064	0.011	39.2	0.06675870480445611	NA	3
6	2	treatment	GW4064	0.011	39.300000000000004	0.06598702248994054	NA	3
6	2	treatment	GW4064	0.011	39.400000000000006	0.06520561714155042	NA	3
6	2	treatment	GW4064	0.011	39.5	0.06441548023671735	NA	3
6	2	treatment	GW4064	0.011	39.6	0.06361756617096438	NA	3
6	2	treatment	GW4064	0.011	39.7	0.06281279074974556	NA	3
6	2	treatment	GW4064	0.011	39.800000000000004	0.062002029971989676	NA	3
6	2	treatment	GW4064	0.011	39.900000000000006	0.06118611909534485	NA	3
6	2	treatment	GW4064	0.011	40	0.06036585197169069	NA	3
6	2	treatment	GW4064	0.011	40.1	0.05954198064033229	NA	3
6	2	treatment	GW4064	0.011	40.2	0.05871521516543026	NA	3
6	2	treatment	GW4064	0.011	40.300000000000004	0.05788622370357942	NA	3
6	2	treatment	GW4064	0.011	40.400000000000006	0.05705563278691805	NA	3
6	2	treatment	GW4064	0.011	40.5	0.056224027806865765	NA	3
6	2	treatment	GW4064	0.011	40.6	0.05539195368361972	NA	3
6	2	treatment	GW4064	0.011	40.7	0.054559915706430456	NA	3
6	2	treatment	GW4064	0.011	40.800000000000004	0.05372838052989829	NA	3
6	2	treatment	GW4064	0.011	40.900000000000006	0.05289777731194513	NA	3
6	2	treatment	GW4064	0.011	41	0.05206849897930334	NA	3
6	2	treatment	GW4064	0.011	41.1	0.05124090360705944	NA	3
6	2	treatment	GW4064	0.011	41.2	0.0504153158991099	NA	3
6	2	treatment	GW4064	0.011	41.300000000000004	0.0495920287571314	NA	3
6	2	treatment	GW4064	0.011	41.400000000000006	0.04877130492612983	NA	3
6	2	treatment	GW4064	0.011	41.5	0.04795337870535075	NA	3
6	2	treatment	GW4064	0.011	41.6	0.047138457713873455	NA	3
6	2	treatment	GW4064	0.011	41.7	0.04632672470086866	NA	3
6	2	treatment	GW4064	0.011	41.800000000000004	0.045518339391021664	NA	3
6	2	treatment	GW4064	0.011	41.900000000000006	0.04471344035624036	NA	3
6	2	treatment	GW4064	0.011	42	0.043912146905208886	NA	3
6	2	treatment	GW4064	0.011	42.1	0.043114560982885915	NA	3
6	2	treatment	GW4064	0.011	42.2	0.04232076907242759	NA	3
6	2	treatment	GW4064	0.011	42.300000000000004	0.04153084409236934	NA	3
6	2	treatment	GW4064	0.011	42.400000000000006	0.0407448472822729	NA	3
6	2	treatment	GW4064	0.011	42.5	0.03996283007026264	NA	3
6	2	treatment	GW4064	0.011	42.6	0.03918483591608632	NA	3
6	2	treatment	GW4064	0.011	42.7	0.03841090212351557	NA	3
6	2	treatment	GW4064	0.011	42.800000000000004	0.037641061615975704	NA	3
6	2	treatment	GW4064	0.011	42.900000000000006	0.03687534466940222	NA	3
6	2	treatment	GW4064	0.011	43	0.036113780596275964	NA	3
6	2	treatment	GW4064	0.011	43.1	0.03535639937485739	NA	3
6	2	treatment	GW4064	0.011	43.2	0.03460323321751831	NA	3
6	2	treatment	GW4064	0.011	43.300000000000004	0.033854318072088704	NA	3
6	2	treatment	GW4064	0.011	43.400000000000006	0.033109695049986246	NA	3
6	2	treatment	GW4064	0.011	43.5	0.03236941177491879	NA	3
6	2	treatment	GW4064	0.011	43.6	0.031633523645795664	NA	3
6	2	treatment	GW4064	0.011	43.7	0.030902095007517297	NA	3
6	2	treatment	GW4064	0.011	43.800000000000004	0.030175200223239027	NA	3
6	2	treatment	GW4064	0.011	43.900000000000006	0.029452924641804646	NA	3
6	2	treatment	GW4064	0.011	44	0.02873536545406718	NA	3
6	2	treatment	GW4064	0.011	44.1	0.028022632431992787	NA	3
6	2	treatment	GW4064	0.011	44.2	0.027314848544655063	NA	3
6	2	treatment	GW4064	0.011	44.300000000000004	0.026612150445565176	NA	3
6	2	treatment	GW4064	0.011	44.400000000000006	0.02591468882611005	NA	3
6	2	treatment	GW4064	0.011	44.5	0.02522262863046539	NA	3
6	2	treatment	GW4064	0.011	44.6	0.024536149127856833	NA	3
6	2	treatment	GW4064	0.011	44.7	0.0238554438388639	NA	3
6	2	treatment	GW4064	0.011	44.800000000000004	0.023180720313172174	NA	3
6	2	treatment	GW4064	0.011	44.900000000000006	0.022512199757256855	NA	3
6	2	treatment	GW4064	0.011	45	0.021850116511406094	NA	3
6	2	treatment	GW4064	0.011	45.1	0.02119471737675412	NA	3
6	2	treatment	GW4064	0.011	45.2	0.020546260794180617	NA	3
6	2	treatment	GW4064	0.011	45.300000000000004	0.01990501587831959	NA	3
6	2	treatment	GW4064	0.011	45.400000000000006	0.01927126131130776	NA	3
6	2	treatment	GW4064	0.011	45.5	0.0186452841024013	NA	3
6	2	treatment	GW4064	0.011	45.6	0.018027378221059924	NA	3
6	2	treatment	GW4064	0.011	45.7	0.017417843112639865	NA	3
6	2	treatment	GW4064	0.011	45.800000000000004	0.016816982107333196	NA	3
6	2	treatment	GW4064	0.011	45.900000000000006	0.016225100734464027	NA	3
6	2	treatment	GW4064	0.011	46	0.01564250495564208	NA	3
6	2	treatment	GW4064	0.011	46.1	0.015069499331573147	NA	3
6	2	treatment	GW4064	0.011	46.2	0.014506385138541439	NA	3
6	2	treatment	GW4064	0.011	46.300000000000004	0.013953458451549168	NA	3
6	2	treatment	GW4064	0.011	46.400000000000006	0.013411008212004312	NA	3
6	2	treatment	GW4064	0.011	46.5	0.0128793142984406	NA	3
6	2	treatment	GW4064	0.011	46.6	0.012358645619218452	NA	3
6	2	treatment	GW4064	0.011	46.7	0.011849258246282003	NA	3
6	2	treatment	GW4064	0.011	46.800000000000004	0.011351393608998573	NA	3
6	2	treatment	GW4064	0.011	46.900000000000006	0.01086527676672481	NA	3
6	2	treatment	GW4064	0.011	47	0.01039111477814031	NA	3
6	2	treatment	GW4064	0.011	47.1	0.00992909518446313	NA	3
6	2	treatment	GW4064	0.011	47.2	0.009479384622537907	NA	3
6	2	treatment	GW4064	0.011	47.300000000000004	0.009042127582337661	NA	3
6	2	treatment	GW4064	0.011	47.400000000000006	0.008617445321813029	NA	3
6	2	treatment	GW4064	0.011	47.5	0.008205434950155615	NA	3
6	2	treatment	GW4064	0.011	47.6	0.0078061686885304744	NA	3
6	2	treatment	GW4064	0.011	47.7	0.007419693315168583	NA	3
6	2	treatment	GW4064	0.011	47.800000000000004	0.007046029799435855	NA	3
6	2	treatment	GW4064	0.011	47.900000000000006	0.006685173127167747	NA	3
6	2	treatment	GW4064	0.011	48	0.006337092317210518	NA	3
6	2	treatment	GW4064	0.0329	0	4.7514569627970724e-7	NA	3
6	2	treatment	GW4064	0.0329	0.1	4.994251462542514e-7	NA	3
6	2	treatment	GW4064	0.0329	0.2	5.247179110253724e-7	NA	3
6	2	treatment	GW4064	0.0329	0.30000000000000004	5.51054748653368e-7	NA	3
6	2	treatment	GW4064	0.0329	0.4	5.784672085705537e-7	NA	3
6	2	treatment	GW4064	0.0329	0.5	6.069877029615476e-7	NA	3
6	2	treatment	GW4064	0.0329	0.6000000000000001	6.366495857159669e-7	NA	3
6	2	treatment	GW4064	0.0329	0.7000000000000001	6.674872391583477e-7	NA	3
6	2	treatment	GW4064	0.0329	0.8	6.995361687359517e-7	NA	3
6	2	treatment	GW4064	0.0329	0.9	7.328331058233733e-7	NA	3
6	2	treatment	GW4064	0.0329	1	7.67416118781571e-7	NA	3
6	2	treatment	GW4064	0.0329	1.1	8.033247323914795e-7	NA	3
6	2	treatment	GW4064	0.0329	1.2000000000000002	8.406000557680942e-7	NA	3
6	2	treatment	GW4064	0.0329	1.3	8.792849188490047e-7	NA	3
6	2	treatment	GW4064	0.0329	1.4000000000000001	9.194240175448588e-7	NA	3
6	2	treatment	GW4064	0.0329	1.5	9.610640676355112e-7	NA	3
6	2	treatment	GW4064	0.0329	1.6	1.0042539674976258e-6	NA	3
6	2	treatment	GW4064	0.0329	1.7000000000000002	1.0490449697546579e-6	NA	3
6	2	treatment	GW4064	0.0329	1.8	1.0954908619506995e-6	NA	3
6	2	treatment	GW4064	0.0329	1.9000000000000001	1.1436481563651865e-6	NA	3
6	2	treatment	GW4064	0.0329	2	1.1935762891039896e-6	NA	3
6	2	treatment	GW4064	0.0329	2.1	1.245337828626315e-6	NA	3
6	2	treatment	GW4064	0.0329	2.2	1.2989986938950523e-6	NA	3
6	2	treatment	GW4064	0.0329	2.3000000000000003	1.3546283823688193e-6	NA	3
6	2	treatment	GW4064	0.0329	2.4000000000000004	1.4123002080887681e-6	NA	3
6	2	treatment	GW4064	0.0329	2.5	1.472091550151687e-6	NA	3
6	2	treatment	GW4064	0.0329	2.6	1.5340841119007227e-6	NA	3
6	2	treatment	GW4064	0.0329	2.7	1.5983641912068266e-6	NA	3
6	2	treatment	GW4064	0.0329	2.8000000000000003	1.6650229622601418e-6	NA	3
6	2	treatment	GW4064	0.0329	2.9000000000000004	1.7341567693326684e-6	NA	3
6	2	treatment	GW4064	0.0329	3	1.805867433023349e-6	NA	3
6	2	treatment	GW4064	0.0329	3.1	1.8802625695387124e-6	NA	3
6	2	treatment	GW4064	0.0329	3.2	1.9574559236116283e-6	NA	3
6	2	treatment	GW4064	0.0329	3.3000000000000003	2.0375677157031086e-6	NA	3
6	2	treatment	GW4064	0.0329	3.4000000000000004	2.1207250041782453e-6	NA	3
6	2	treatment	GW4064	0.0329	3.5	2.207062063186213e-6	NA	3
6	2	treatment	GW4064	0.0329	3.6	2.2967207770187764e-6	NA	3
6	2	treatment	GW4064	0.0329	3.7	2.389851051754997e-6	NA	3
6	2	treatment	GW4064	0.0329	3.8000000000000003	2.4866112450355615e-6	NA	3
6	2	treatment	GW4064	0.0329	3.9000000000000004	2.5871686148445844e-6	NA	3
6	2	treatment	GW4064	0.0329	4	2.6916997881954347e-6	NA	3
6	2	treatment	GW4064	0.0329	4.1000000000000005	2.8003912506518403e-6	NA	3
6	2	treatment	GW4064	0.0329	4.2	2.9134398576224015e-6	NA	3
6	2	treatment	GW4064	0.0329	4.3	3.0310533683890536e-6	NA	3
6	2	treatment	GW4064	0.0329	4.4	3.153451003830197e-6	NA	3
6	2	treatment	GW4064	0.0329	4.5	3.280864028811006e-6	NA	3
6	2	treatment	GW4064	0.0329	4.6000000000000005	3.413536360195777e-6	NA	3
6	2	treatment	GW4064	0.0329	4.7	3.551725201442023e-6	NA	3
6	2	treatment	GW4064	0.0329	4.800000000000001	3.6957017047027217e-6	NA	3
6	2	treatment	GW4064	0.0329	4.9	3.845751661352383e-6	NA	3
6	2	treatment	GW4064	0.0329	5	4.002176221803865e-6	NA	3
6	2	treatment	GW4064	0.0329	5.1000000000000005	4.165292645457386e-6	NA	3
6	2	treatment	GW4064	0.0329	5.2	4.335435081556183e-6	NA	3
6	2	treatment	GW4064	0.0329	5.300000000000001	4.512955381678424e-6	NA	3
6	2	treatment	GW4064	0.0329	5.4	4.698223944512651e-6	NA	3
6	2	treatment	GW4064	0.0329	5.5	4.891630593495728e-6	NA	3
6	2	treatment	GW4064	0.0329	5.6000000000000005	5.093585487793989e-6	NA	3
6	2	treatment	GW4064	0.0329	5.7	5.304520067013813e-6	NA	3
6	2	treatment	GW4064	0.0329	5.800000000000001	5.524888029915571e-6	NA	3
6	2	treatment	GW4064	0.0329	5.9	5.7551663472822275e-6	NA	3
6	2	treatment	GW4064	0.0329	6	5.9958563089665865e-6	NA	3
6	2	treatment	GW4064	0.0329	6.1000000000000005	6.247484604992066e-6	NA	3
6	2	treatment	GW4064	0.0329	6.2	6.510604440439401e-6	NA	3
6	2	treatment	GW4064	0.0329	6.300000000000001	6.785796683682033e-6	NA	3
6	2	treatment	GW4064	0.0329	6.4	7.073671047367997e-6	NA	3
6	2	treatment	GW4064	0.0329	6.5	7.374867301367128e-6	NA	3
6	2	treatment	GW4064	0.0329	6.6000000000000005	7.690056516722127e-6	NA	3
6	2	treatment	GW4064	0.0329	6.7	8.019942339448144e-6	NA	3
6	2	treatment	GW4064	0.0329	6.800000000000001	8.365262292845669e-6	NA	3
6	2	treatment	GW4064	0.0329	6.9	8.726789106788826e-6	NA	3
6	2	treatment	GW4064	0.0329	7	9.105332072273405e-6	NA	3
6	2	treatment	GW4064	0.0329	7.1000000000000005	9.50173841932669e-6	NA	3
6	2	treatment	GW4064	0.0329	7.2	9.91689471619582e-6	NA	3
6	2	treatment	GW4064	0.0329	7.300000000000001	1.0351728287593552e-5	NA	3
6	2	treatment	GW4064	0.0329	7.4	1.0807208649619973e-5	NA	3
